Car Name,Year,Distance,Owner,Fuel,Location,Drive,Type,Price
Hyundai NEW SANTRO,2021.0,16502,1,PETROL,KA-14,Manual,HatchBack,520000
Hyundai GRAND I10 NIOS,2022.0,23005,1,CNG,HR-87,Manual,HatchBack,749000
Hyundai Verna,2016.0,34108,1,PETROL,KA-04,Automatic,Sedan,733000
Hyundai VENUE,2020.0,64656,1,CNG,MH-12,Automatic,SUV,1015000
Hyundai Eon,2015.0,90774,2,PETROL,GJ-01,Manual,HatchBack,229000
Maruti Ciaz,2017.0,123957,2,DIESEL,TS-08,Manual,Sedan,553000
Tata PUNCH,2022.0,22921,1,PETROL,TS-07,Manual,SUV,784000
Honda Jazz,2017.0,95581,1,PETROL,GJ-01,Automatic,HatchBack,549225
Maruti Swift,2010.0,52483,1,PETROL,DL-6C,Manual,HatchBack,184000
Hyundai Eon,2017.0,60388,2,PETROL,MH-04,Manual,HatchBack,321000
Maruti Wagon R 1.0,2017.0,38035,1,PETROL,GJ-19,Automatic,HatchBack,404000
Maruti Wagon R 1.0,2018.0,30073,1,PETROL,UP-14,Manual,HatchBack,397000
Honda Brio,2014.0,58687,1,PETROL,DL-3C,Manual,HatchBack,337000
Maruti Swift,2014.0,24700,1,PETROL,KA-03,Manual,HatchBack,565000
Tata Tiago,2017.0,29594,1,PETROL,TN-06,Automatic,HatchBack,524000
Maruti Alto 800,2012.0,88416,2,PETROL,KA-02,Manual,HatchBack,239000
Hyundai Elite i20,2019.0,43803,1,PETROL,TS-08,Manual,HatchBack,682000
Renault Kwid,2021.0,1680,1,PETROL,MH-12,Automatic,HatchBack,525000
Hyundai AURA,2021.0,26985,1,PETROL,GJ-01,Manual,Sedan,521000
Nissan MAGNITE,2022.0,10478,1,PETROL,HR-98,Automatic,SUV,905000
Maruti Ciaz,2018.0,33851,1,PETROL,MH-04,Manual,Sedan,411000
Volkswagen Polo,2017.0,42658,3,PETROL,TN-12,Manual,HatchBack,589000
Maruti Vitara Brezza,2021.0,29589,1,PETROL,HR-29,Manual,SUV,805000
Maruti Swift,2020.0,47513,1,PETROL,TN-11,Manual,HatchBack,631000
Maruti Swift Dzire,2013.0,71493,2,DIESEL,TS-08,Automatic,Sedan,967000
KIA SELTOS,2021.0,12763,1,PETROL,KA-04,Manual,SUV,1403000
Mahindra XUV500,2016.0,54628,2,DIESEL,KA-05,Manual,Lux_SUV,1012000
Renault Kwid,2017.0,62810,3,PETROL,MH-17,Manual,HatchBack,334000
Maruti Alto 800,2013.0,32823,1,PETROL,MH-40,Manual,HatchBack,236000
Maruti Baleno,2019.0,34861,1,PETROL,GJ-12,Automatic,HatchBack,649000
Maruti Baleno,2018.0,20578,2,PETROL,MH-02,Automatic,HatchBack,616000
Maruti Ertiga,2013.0,99344,2,DIESEL,AP-10,Manual,SUV,646000
Maruti Alto,2020.0,38431,1,PETROL,WB-02,Manual,HatchBack,305000
Mahindra XUV 3OO,2022.0,8751,2,DIESEL,TN-10,Manual,SUV,1204000
Hyundai Eon,2014.0,73376,1,PETROL,MH-12,Manual,HatchBack,291000
Maruti Swift,2017.0,86230,1,CNG,DL-3C,Manual,HatchBack,521000
Maruti Wagon R 1.0,2016.0,49124,2,PETROL,TN-07,Manual,HatchBack,474000
Maruti S PRESSO,2020.0,82366,1,CNG,GJ-05,Manual,HatchBack,452000
Honda Brio,2014.0,61519,1,PETROL,MH-12,Manual,HatchBack,403000
Ford Ecosport,2018.0,43481,2,PETROL,KA-04,Automatic,SUV,884000
Hyundai Elite i20,2017.0,81025,1,PETROL,HR-85,Manual,HatchBack,557000
Hyundai Creta,2021.0,11602,1,DIESEL,MH-12,Manual,SUV,1338000
Maruti Baleno,2020.0,39752,2,PETROL,TS-08,Manual,HatchBack,730000
Hyundai Grand i10,2015.0,47720,1,PETROL,GJ-01,Manual,HatchBack,441000
Tata Tiago,2016.0,61415,2,PETROL,KA-52,Manual,HatchBack,445000
Maruti New Wagon-R,2019.0,17396,1,PETROL,MH-02,Automatic,HatchBack,556000
Hyundai Verna,2019.0,32436,1,PETROL,HR-30,Manual,Sedan,592000
Hyundai New Elantra,2017.0,69301,1,PETROL,GJ-01,Automatic,Lux_sedan,1230000
Maruti New Wagon-R,2020.0,76171,1,CNG,HR-36,Manual,HatchBack,560000
Maruti Baleno,2017.0,52527,1,DIESEL,TN-07,Manual,HatchBack,656000
Datsun Redi Go,2018.0,25775,2,PETROL,DL-8C,Manual,HatchBack,249000
Renault Kwid,2018.0,49245,2,PETROL,KA-05,Automatic,HatchBack,420000
Maruti Alto 800,2017.0,84685,1,PETROL,MH-12,Manual,HatchBack,318000
Hyundai Grand i10,2016.0,30527,1,PETROL,MP-04,Automatic,HatchBack,472000
Maruti Alto 800,2014.0,46270,1,PETROL,KL-25,Manual,HatchBack,242000
Maruti Swift,2017.0,31924,1,PETROL,MH-01,Manual,HatchBack,523000
Renault Kwid,2021.0,9490,1,PETROL,DL-8C,Manual,HatchBack,469000
Maruti Ciaz,2017.0,64130,2,PETROL,KA-06,Manual,Sedan,790000
Renault Kiger,2021.0,21642,2,PETROL,KA-51,Automatic,HatchBack,947000
Toyota Etios,2011.0,75091,1,PETROL,TN-10,Manual,Sedan,368000
Hyundai Creta,2018.0,71658,1,PETROL,DL-8C,Automatic,SUV,986000
Maruti Baleno,2016.0,87983,2,PETROL,TS-13,Manual,HatchBack,602000
Maruti Ciaz,2016.0,56282,1,PETROL,DL-2C,Manual,Sedan,618000
Nissan Terrano,2013.0,100913,1,DIESEL,MP-09,Manual,SUV,385000
Hyundai Elite i20,2017.0,43206,1,PETROL,GJ-01,Manual,HatchBack,640000
Maruti Swift,2014.0,31946,1,PETROL,MH-05,Manual,HatchBack,432000
Hyundai NEW SANTRO,2018.0,80229,1,CNG,MH-14,Manual,HatchBack,436000
Hyundai NEW I20,2021.0,16659,1,PETROL,PB-10,Automatic,HatchBack,785000
Maruti Alto 800,2016.0,91603,2,PETROL,TS-08,Manual,HatchBack,294000
Honda City,2011.0,19721,1,PETROL,MH-14,Automatic,Sedan,955000
Honda City,2014.0,87733,2,PETROL,WB-02,Manual,Sedan,323000
Maruti Celerio,2015.0,80029,1,PETROL,DL-9C,Manual,HatchBack,323000
Maruti Alto K10,2017.0,44351,1,PETROL,MH-12,Automatic,HatchBack,383000
Maruti Wagon R 1.0,2018.0,44296,2,CNG,MH-05,Manual,HatchBack,431000
Nissan MAGNITE,2021.0,66065,1,PETROL,DL-8C,Manual,SUV,750000
Renault Kwid,2022.0,13872,1,PETROL,DL-12,Manual,HatchBack,539000
Tata Tiago,2018.0,40534,2,PETROL,TS-07,Automatic,HatchBack,567000
Toyota Glanza,2020.0,38634,1,PETROL,HR-30,Manual,HatchBack,717000
Maruti Vitara Brezza,2019.0,54333,1,DIESEL,TS-09,Automatic,SUV,974000
Mahindra KUV 100 NXT,2017.0,68942,2,PETROL,WB-08,Manual,SUV,436000
Maruti Alto,2020.0,44904,1,PETROL,GJ-10,Manual,HatchBack,380000
Hyundai Grand i10,2018.0,54708,2,PETROL,TS-09,Automatic,HatchBack,580000
Hyundai Elite i20,2017.0,43083,1,PETROL,KA-01,Manual,HatchBack,707000
Maruti Baleno,2017.0,68726,1,PETROL,MH-01,Manual,HatchBack,611000
Hyundai NEW SANTRO,2019.0,21619,1,CNG,DL-9C,Manual,HatchBack,576000
Tata Tiago,2022.0,22136,1,CNG,TN-37,Manual,HatchBack,773000
Maruti Swift,2014.0,37528,1,PETROL,HR-26,Manual,HatchBack,407000
Renault Kwid,2021.0,20090,1,PETROL,MH-04,Automatic,HatchBack,503000
Honda Brio,2014.0,81795,2,PETROL,MH-12,Automatic,HatchBack,419000
Maruti Alto 800,2017.0,83251,1,PETROL,GJ-01,Manual,HatchBack,314000
Tata ALTROZ,2021.0,11559,1,PETROL,MH-05,Manual,HatchBack,725000
Maruti Swift Dzire,2013.0,33497,1,PETROL,DL-5C,Manual,Sedan,351000
Maruti Swift Dzire,2013.0,59849,2,PETROL,MH-12,Manual,Sedan,440000
Tata Tiago,2021.0,19811,1,PETROL,HR-51,Manual,HatchBack,526000
Honda WR-V,2019.0,5375,1,PETROL,HR-26,Manual,SUV,832000
Honda WR-V,2018.0,51496,2,PETROL,GJ-06,Manual,SUV,670000
Maruti Baleno,2019.0,49217,1,PETROL,GJ-01,Manual,HatchBack,640000
Hyundai Grand i10,2018.0,57036,1,PETROL,TN-58,Automatic,HatchBack,568000
Hyundai Grand i10,2019.0,56846,1,PETROL,GJ-23,Manual,HatchBack,566000
Maruti Swift,2019.0,43012,1,PETROL,GJ-27,Manual,HatchBack,580000
Honda City,2014.0,66138,2,PETROL,GJ-24,Manual,Sedan,722000
Nissan MAGNITE,2021.0,26387,1,PETROL,UP-78,Manual,SUV,759000
Hyundai i10,2012.0,52718,1,PETROL,UP-16,Manual,HatchBack,268000
Maruti Alto 800,2019.0,23204,1,PETROL,TN-07,Manual,HatchBack,308000
Maruti Celerio X,2019.0,27301,1,PETROL,MH-49,Automatic,HatchBack,591000
Hyundai Grand i10,2017.0,42006,2,CNG,DL-11,Manual,HatchBack,482000
Maruti Baleno,2017.0,74006,1,PETROL,WB-02,Manual,HatchBack,413000
Volkswagen Ameo,2017.0,98652,2,PETROL,DL-13,Manual,Sedan,220000
Honda Brio,2012.0,62731,1,PETROL,MH-01,Manual,HatchBack,268000
Maruti Vitara Brezza,2019.0,85358,1,DIESEL,TN-21,Automatic,SUV,865000
Renault TRIBER,2021.0,18772,1,PETROL,DL-8C,Manual,SUV,598000
Maruti Baleno,2019.0,74812,1,PETROL,TN-11,Manual,HatchBack,670000
Volkswagen Polo,2020.0,70402,1,PETROL,TN-23,Manual,HatchBack,795000
Hyundai AURA,2022.0,8584,1,PETROL,DL-10,Manual,Sedan,898000
Maruti Swift,2019.0,24300,2,PETROL,BR-01,Manual,HatchBack,490000
Hyundai i10,2015.0,35215,1,PETROL,DL-12,Manual,HatchBack,311000
Honda Amaze,2014.0,54075,1,PETROL,KA-04,Manual,Sedan,448000
Renault Duster,2016.0,54475,1,DIESEL,HR-26,Manual,SUV,497000
Honda City,2020.0,102002,1,DIESEL,TN-73,Manual,Sedan,478700
Hyundai i10,2013.0,74181,1,PETROL,MH-02,Manual,HatchBack,303000
Honda City,2017.0,63709,1,DIESEL,MH-12,Automatic,Sedan,1138000
Maruti Swift,2012.0,114012,3,DIESEL,MH-03,Manual,HatchBack,348000
Maruti S Cross,2020.0,52521,1,PETROL,MH-40,Manual,SUV,1073000
Maruti Wagon R 1.0,2017.0,62162,1,CNG,MH-05,Manual,HatchBack,374000
Hyundai GRAND I10 NIOS,2022.0,5200,1,PETROL,BR-01,Manual,HatchBack,677000
Maruti Celerio,2014.0,18728,1,PETROL,KA-03,Automatic,HatchBack,440000
Maruti Ritz,2013.0,84257,1,DIESEL,MH-49,Manual,HatchBack,369000
Toyota YARIS,2018.0,22251,1,PETROL,TS-07,Manual,Sedan,755000
Maruti New Wagon-R,2020.0,11232,1,PETROL,GJ-01,Automatic,HatchBack,587000
Honda WR-V,2017.0,21850,1,PETROL,MH-02,Manual,SUV,666000
Maruti Alto 800,2018.0,50603,1,PETROL,TN-12,Manual,HatchBack,315000
Honda City,2019.0,32764,1,PETROL,BR-01,Manual,Sedan,677000
Honda WR-V,2017.0,39145,1,PETROL,DL-10,Manual,SUV,652000
Hyundai i20 Active,2016.0,26452,1,PETROL,TN-22,Manual,HatchBack,659000
Maruti Swift Dzire,2015.0,55183,1,PETROL,MH-14,Manual,Sedan,1023000
Maruti Baleno,2016.0,68584,1,PETROL,DL-10,Manual,HatchBack,454000
Hyundai Santro Xing,2011.0,70301,1,PETROL,KA-05,Manual,HatchBack,257000
Hyundai Grand i10,2016.0,42434,1,PETROL,TS-07,Manual,HatchBack,504000
Maruti Swift,2018.0,50479,2,PETROL,RJ-45,Manual,HatchBack,533000
Hyundai AURA,2021.0,21923,1,PETROL,TN-03,Manual,Sedan,672000
Hyundai Verna,2016.0,54340,2,DIESEL,MH-01,Manual,Sedan,736000
Honda City,2015.0,81098,1,PETROL,KA-25,Manual,Sedan,687000
Renault Kwid,2018.0,85458,1,PETROL,KA-20,Manual,HatchBack,347000
Maruti Dzire,2018.0,55864,1,PETROL,MH-12,Manual,Sedan,594000
Honda Amaze,2018.0,56112,1,PETROL,MH-04,Manual,Sedan,299000
Maruti Baleno,2020.0,10393,1,PETROL,DL-9C,Manual,HatchBack,700000
Maruti Swift,2018.0,87660,1,PETROL,KA-01,Automatic,HatchBack,685000
Hyundai i10,2011.0,85669,1,PETROL,KL-07,Manual,HatchBack,208000
Maruti Swift,2011.0,87951,1,DIESEL,MH-04,Manual,HatchBack,380000
Hyundai Verna,2021.0,41884,1,PETROL,MH-12,Automatic,Sedan,686000
Maruti Wagon R 1.0,2012.0,67527,1,PETROL,KA-51,Manual,HatchBack,317000
Hyundai Elite i20,2016.0,57459,1,PETROL,KA-53,Manual,HatchBack,658000
Toyota Innova Crysta,2021.0,17721,2,DIESEL,GJ-06,Manual,SUV,2210000
Maruti S Cross,2020.0,40195,1,PETROL,RJ-13,Manual,SUV,1003000
Maruti Swift Dzire,2016.0,70940,1,PETROL,TN-14,Manual,Sedan,582000
Hyundai Grand i10,2017.0,92995,2,PETROL,HR-36,Manual,HatchBack,442000
Maruti XL6,2019.0,41821,2,PETROL,HR-51,Automatic,SUV,914000
Renault TRIBER,2020.0,25179,2,PETROL,KA-02,Manual,SUV,619000
Maruti Alto K10,2016.0,18822,2,PETROL,MH-43,Manual,HatchBack,324000
Honda Amaze,2018.0,47914,1,PETROL,DL-14,Manual,Sedan,605000
Maruti Swift Dzire,2015.0,48863,2,PETROL,TN-07,Manual,Sedan,659000
Maruti Swift,2013.0,99624,1,PETROL,WB-02,Manual,HatchBack,282000
Maruti New Wagon-R,2021.0,15632,1,CNG,BR-01,Manual,HatchBack,592000
Maruti Swift,2011.0,63086,1,DIESEL,KA-04,Manual,HatchBack,405000
Maruti Celerio,2017.0,66709,1,CNG,MH-43,Manual,HatchBack,460000
Maruti Wagon R 1.0,2015.0,33901,1,PETROL,KA-03,Manual,HatchBack,394000
Maruti Swift,2012.0,74268,1,PETROL,KA-51,Manual,HatchBack,398000
Maruti Swift,2016.0,49414,2,PETROL,DL-1C,Manual,HatchBack,429000
Maruti Wagon R 1.0,2017.0,91203,2,CNG,MH-02,Manual,HatchBack,340000
Honda Jazz,2015.0,55145,1,PETROL,KA-09,Automatic,HatchBack,587000
Maruti Baleno,2019.0,15551,1,PETROL,MH-12,Manual,HatchBack,701000
Hyundai Elite i20,2016.0,74317,1,PETROL,HR-35,Manual,HatchBack,483000
Honda Amaze,2020.0,24667,2,PETROL,UP-52,Manual,Sedan,605000
Maruti Swift,2013.0,55334,2,DIESEL,KA-01,Manual,HatchBack,482000
Maruti Swift,2010.0,49115,1,PETROL,DL-2C,Manual,HatchBack,203000
Hyundai Verna,2018.0,10168,1,PETROL,GJ-06,Automatic,Sedan,1019000
Maruti Alto,2020.0,25115,1,CNG,HR-76,Manual,HatchBack,423000
Maruti Ciaz,2019.0,101063,1,PETROL,,Manual,Sedan,519000
Maruti Swift,2015.0,97812,1,DIESEL,TS-09,Manual,HatchBack,504000
Honda Jazz,2015.0,74079,2,PETROL,GJ-06,Manual,HatchBack,428000
Honda Amaze,2018.0,49345,2,PETROL,KA-02,Automatic,Sedan,736750
Maruti Alto K10,2017.0,57632,1,PETROL,KA-50,Manual,HatchBack,362000
Maruti Ertiga,2018.0,67739,1,DIESEL,MH-47,Manual,SUV,913000
Honda City,2012.0,50971,1,PETROL,HR-51,Manual,Sedan,554000
Maruti Wagon R 1.0,2018.0,41338,2,CNG,GJ-36,Automatic,HatchBack,471000
Maruti Swift,2018.0,22518,2,PETROL,MH-08,Manual,HatchBack,573000
Renault Duster,2016.0,93415,1,DIESEL,GJ-27,Manual,SUV,608000
Hyundai Eon,2017.0,14654,1,PETROL,MH-15,Manual,HatchBack,350000
Hyundai Xcent,2017.0,43185,1,PETROL,UP-16,Manual,Sedan,594800
Hyundai NEW I20,2021.0,77648,1,DIESEL,KA-06,Manual,HatchBack,884000
Maruti Baleno,2021.0,30454,1,PETROL,GJ-01,Manual,HatchBack,633000
Honda City,2015.0,20478,1,PETROL,TN-12,Manual,Sedan,807000
Honda City,2021.0,45221,1,PETROL,UP-14,Manual,Sedan,641000
Hyundai Elite i20,2015.0,43948,1,PETROL,MH-14,Manual,HatchBack,504200
Honda Amaze,2013.0,76518,1,CNG,UP-32,Manual,Sedan,667000
Toyota Etios Liva,2017.0,22356,2,PETROL,MH-01,Manual,HatchBack,447000
Hyundai Verna,2018.0,57187,1,PETROL,DL-4C,Manual,Sedan,270000
Maruti Alto K10,2016.0,22747,2,PETROL,DL-1C,Manual,HatchBack,290000
Maruti Swift,2016.0,18055,1,PETROL,DL-8C,Manual,HatchBack,488000
Tata NEXON,2020.0,31011,1,PETROL,BR-06,Manual,SUV,907000
Honda WR-V,2017.0,93518,1,DIESEL,KA-01,Manual,SUV,693000
Mahindra XUV500,2019.0,65118,1,DIESEL,PB-39,Automatic,Lux_SUV,1109000
Maruti Swift Dzire,2013.0,68376,1,PETROL,DL-7C,Manual,Sedan,332000
Hyundai Grand i10,2015.0,36724,1,PETROL,RJ-14,Manual,HatchBack,491000
Maruti Wagon R 1.0,2017.0,31637,2,PETROL,TN-10,Manual,HatchBack,464000
Honda WR-V,2017.0,102483,1,DIESEL,KL-63,Manual,SUV,744700
Honda City,2012.0,93103,1,PETROL,MH-12,Manual,Sedan,444750
Honda WR-V,2018.0,48394,1,DIESEL,TN-11,Manual,SUV,752000
Honda Jazz,2015.0,38011,2,PETROL,MH-47,Automatic,HatchBack,474000
Hyundai Elite i20,2017.0,44783,1,CNG,DL-8C,Manual,HatchBack,528000
Maruti Wagon R 1.0,2015.0,9934,1,PETROL,MH-05,Manual,HatchBack,380000
Maruti Vitara Brezza,2019.0,58792,2,DIESEL,PB-10,Manual,SUV,808000
Hyundai Santro Xing,2011.0,69941,1,PETROL,HR-26,Manual,HatchBack,180000
Maruti Baleno,2019.0,29905,1,PETROL,HR-36,Manual,HatchBack,510000
Renault Duster,2016.0,52851,1,DIESEL,GJ-16,Manual,SUV,573000
Maruti Celerio,2016.0,67385,1,CNG,GJ-16,Automatic,HatchBack,427000
Hyundai VENUE,2020.0,30121,1,DIESEL,UP-78,Manual,SUV,919000
Tata ALTROZ,2021.0,37773,1,PETROL,UP-32,Manual,HatchBack,618250
Hyundai Elite i20,2017.0,32289,2,PETROL,TS-10,Automatic,HatchBack,687000
Maruti Swift,2018.0,97229,1,PETROL,RJ-45,Manual,HatchBack,519000
Maruti Baleno,2015.0,84473,3,DIESEL,KA-20,Manual,HatchBack,592000
Maruti Ciaz,2016.0,76712,1,PETROL,MH-14,Manual,Sedan,567000
Hyundai Grand i10,2015.0,56766,1,PETROL,DL-1C,Manual,HatchBack,359000
Hyundai Verna,2018.0,78994,1,PETROL,DL-9C,Manual,Sedan,529000
Hyundai Grand i10,2016.0,61072,1,PETROL,MH-47,Manual,HatchBack,451000
Maruti Swift,2018.0,37694,1,PETROL,PB-65,Manual,HatchBack,549000
Maruti Swift,2019.0,28793,1,PETROL,UP-15,Manual,HatchBack,542000
Maruti Dzire,2021.0,30197,1,PETROL,KA-04,Automatic,Sedan,781000
Volkswagen Vento,2012.0,94158,2,PETROL,MH-31,Manual,Sedan,260000
Maruti IGNIS,2018.0,51566,1,PETROL,KA-21,Manual,HatchBack,508000
Hyundai Xcent,2015.0,99625,1,CNG,GJ-03,Manual,Sedan,681000
Volkswagen Ameo,2017.0,65549,1,PETROL,DL-9C,Automatic,Sedan,710000
Honda Amaze,2019.0,39485,1,PETROL,HR-26,Automatic,Sedan,733000
Maruti Alto 800,2018.0,55479,1,PETROL,MH-16,Manual,HatchBack,318000
Maruti Ertiga,2013.0,85588,2,DIESEL,KA-01,Manual,SUV,770000
Ford Ecosport,2019.0,58565,2,DIESEL,MH-14,Manual,SUV,861000
Maruti Swift Dzire,2012.0,45679,2,DIESEL,HR-30,Manual,Sedan,343000
Maruti Ciaz,2020.0,42718,1,PETROL,TS-09,Automatic,Sedan,794000
Honda City,2021.0,15992,1,PETROL,TS-08,Manual,Sedan,945000
Maruti Vitara Brezza,2019.0,58894,1,DIESEL,DL-3C,Manual,SUV,725000
Maruti Alto K10,2011.0,58552,1,PETROL,KA-05,Manual,HatchBack,246000
Mahindra XUV700,2022.0,13339,1,PETROL,KA-02,Manual,SUV,2108000
Renault Kwid,2018.0,80128,1,PETROL,KL-17,Manual,HatchBack,282000
Volkswagen TAIGUN,2022.0,15956,1,PETROL,TS-07,Manual,SUV,1583000
Toyota Glanza,2019.0,27869,1,PETROL,MH-49,Manual,HatchBack,656000
Tata NEXON,2018.0,83234,1,DIESEL,WB-26,Manual,SUV,526000
Maruti Swift,2018.0,31045,1,PETROL,DL-5C,Automatic,HatchBack,590000
Maruti Swift,2013.0,92202,1,DIESEL,WB-02,Manual,HatchBack,315000
Hyundai Grand i10,2017.0,85374,1,PETROL,RJ-14,Manual,HatchBack,418000
Honda City,2011.0,54477,2,PETROL,DL-10,Manual,Sedan,761000
Hyundai GRAND I10 NIOS,2020.0,21360,1,PETROL,TS-15,Automatic,HatchBack,746000
Maruti New Wagon-R,2019.0,19001,1,PETROL,WB-24,Manual,HatchBack,445000
Honda WR-V,2019.0,56529,1,PETROL,DL-11,Manual,SUV,715000
Honda Amaze,2019.0,38038,1,PETROL,TS-08,Automatic,Sedan,742000
Hyundai Grand i10,2019.0,24337,2,PETROL,TS-08,Manual,HatchBack,542000
Maruti Alto K10,2014.0,51156,1,PETROL,UP-32,Manual,HatchBack,254000
Maruti Celerio,2018.0,54589,1,PETROL,MH-47,Manual,HatchBack,422000
Honda City,2015.0,71874,1,PETROL,MH-12,Manual,Sedan,517000
Honda Amaze,2021.0,69050,2,PETROL,KA-05,Manual,Sedan,733000
Maruti Baleno,2017.0,88993,1,PETROL,MP-09,Automatic,HatchBack,619000
Maruti Wagon R 1.0,2015.0,92025,1,CNG,HR-51,Automatic,HatchBack,312000
Hyundai i20 Active,2017.0,25467,1,PETROL,MH-04,Manual,HatchBack,586000
Hyundai i20 Active,2016.0,75172,1,PETROL,TN-14,Manual,HatchBack,629000
Hyundai Elite i20,2019.0,19862,1,PETROL,MH-36,Manual,HatchBack,689000
Maruti New Wagon-R,2021.0,77064,1,CNG,HR-36,Manual,HatchBack,594000
Hyundai i10,2016.0,98602,2,PETROL,KA-64,Manual,HatchBack,349000
Volkswagen Ameo,2019.0,45542,1,PETROL,MH-02,Manual,Sedan,332000
Hyundai Santro Xing,2013.0,63686,1,CNG,DL-9C,Manual,HatchBack,243000
Ford FREESTYLE,2018.0,64572,2,PETROL,RJ-18,Manual,SUV,417000
Volkswagen Ameo,2017.0,19454,1,PETROL,MH-04,Automatic,Sedan,1005000
Renault Kwid,2017.0,54827,1,PETROL,HR-51,Manual,HatchBack,286000
Hyundai Elite i20,2017.0,78723,1,CNG,HR-36,Manual,HatchBack,545000
Toyota YARIS,2021.0,97446,1,DIESEL,MH-48,Manual,Sedan,614000
Hyundai VENUE,2019.0,23797,2,DIESEL,DL-1C,Manual,SUV,827000
Hyundai Grand i10,2016.0,52838,2,PETROL,MH-14,Manual,HatchBack,428000
Toyota Corolla Altis,2010.0,69700,2,PETROL,DL-7C,Manual,Lux_sedan,238000
Maruti Wagon R 1.0,2014.0,62423,1,CNG,MH-02,Manual,HatchBack,365000
Hyundai Verna,2020.0,62405,3,PETROL,GJ-01,Manual,Sedan,424000
Hyundai Grand i10,2016.0,46214,1,PETROL,KA-51,Manual,HatchBack,536000
Maruti Wagon R 1.0,2015.0,34204,1,CNG,MH-02,Manual,HatchBack,377000
Datsun Go,2019.0,85674,1,PETROL,TN-77,Manual,HatchBack,408000
Maruti Celerio,2015.0,96295,2,CNG,DL-6C,Automatic,HatchBack,332000
Maruti Baleno,2015.0,77471,1,DIESEL,HR-36,Manual,HatchBack,472000
Maruti Alto 800,2014.0,29368,2,PETROL,DL-8C,Manual,HatchBack,258000
Maruti Swift,2015.0,74704,1,DIESEL,MH-14,Manual,HatchBack,613000
Maruti Alto K10,2015.0,59672,2,PETROL,TN-07,Manual,HatchBack,296000
Honda Amaze,2018.0,18487,1,PETROL,UP-14,Manual,Sedan,526000
Hyundai Grand i10,2014.0,125412,1,PETROL,,Manual,HatchBack,347000
Maruti Swift,2012.0,55529,1,PETROL,KA-09,Manual,HatchBack,515000
Maruti Swift,2011.0,94660,1,PETROL,DL-9C,Manual,HatchBack,237000
Datsun Redi Go,2021.0,6227,1,PETROL,KL-05,Manual,HatchBack,358000
Tata Bolt,2016.0,90084,2,CNG,GJ-05,Manual,HatchBack,382000
Toyota Etios,2011.0,115500,1,PETROL,,Manual,Sedan,235000
Maruti Alto,2020.0,46213,1,PETROL,HR-19,Manual,HatchBack,399000
Maruti S Cross,2021.0,17916,1,PETROL,UP-85,Manual,SUV,839000
Maruti Dzire,2018.0,23501,1,PETROL,DL-9C,Automatic,Sedan,755000
Maruti Ciaz,2019.0,30513,1,PETROL,DL-7C,Manual,Sedan,503000
Hyundai i20,2012.0,44786,2,PETROL,MH-05,Manual,HatchBack,307000
Honda CRV,2017.0,53014,1,PETROL,GJ-06,Automatic,Lux_SUV,1193000
Tata Harrier,2020.0,35866,1,DIESEL,GJ-06,Automatic,SUV,1818000
Datsun Redi Go,2017.0,9743,1,PETROL,UP-14,Manual,HatchBack,266000
Maruti Ciaz,2019.0,66399,1,PETROL,KA-04,Automatic,Sedan,900000
Maruti Dzire,2020.0,74490,1,PETROL,UP-32,Manual,Sedan,602000
Maruti Dzire,2020.0,47278,1,DIESEL,MH-14,Automatic,Sedan,1269000
Maruti Celerio,2018.0,51390,1,CNG,MH-43,Manual,HatchBack,433000
Honda City,2016.0,99861,1,PETROL,KA-03,Automatic,Sedan,874000
Tata Tiago,2022.0,21497,1,CNG,MH-12,Manual,HatchBack,807000
Maruti Swift,2011.0,65090,1,PETROL,DL-9C,Manual,HatchBack,214000
Tata Tiago,2019.0,29314,1,PETROL,TN-50,Manual,HatchBack,477000
Honda Amaze,2019.0,58764,1,DIESEL,MH-02,Automatic,Sedan,615000
Volkswagen Vento,2016.0,47680,1,PETROL,TN-02,Manual,Sedan,714000
Hyundai Verna,2018.0,78698,2,PETROL,DL-2C,Automatic,Sedan,960000
Honda City,2015.0,75037,1,DIESEL,KA-03,Automatic,Sedan,977000
Maruti New Wagon-R,2021.0,18457,1,CNG,MH-14,Manual,HatchBack,623000
Maruti Baleno,2022.0,20543,1,PETROL,GJ-06,Manual,HatchBack,729000
Honda Amaze,2014.0,35895,1,PETROL,MH-43,Manual,Sedan,464000
Maruti New Wagon-R,2021.0,61651,1,CNG,MH-05,Manual,HatchBack,558000
Hyundai i10,2011.0,63418,1,PETROL,RJ-14,Manual,HatchBack,237000
Hyundai Elite i20,2018.0,91609,1,PETROL,TN-85,Manual,HatchBack,559000
Maruti Baleno,2017.0,78928,2,PETROL,GJ-05,Manual,HatchBack,491000
Honda Amaze,2019.0,45245,1,PETROL,HR-51,Automatic,Sedan,685000
Hyundai Creta,2018.0,50388,2,PETROL,MH-02,Manual,SUV,759000
Maruti Wagon R 1.0,2015.0,67006,2,CNG,MH-03,Manual,HatchBack,322000
Honda Brio,2012.0,52092,2,PETROL,KA-04,Manual,HatchBack,332000
Hyundai i10,2012.0,52892,3,PETROL,MH-46,Manual,HatchBack,213000
Maruti Wagon R 1.0,2017.0,55676,2,PETROL,TN-01,Manual,HatchBack,423000
Maruti Celerio,2015.0,70670,1,PETROL,DL-3C,Automatic,HatchBack,386000
Maruti Alto 800,2017.0,26737,1,PETROL,TN-22,Manual,HatchBack,311000
